config,round,avg_ttft_s,cache_hit_rate_pct,request_count
+Mooncake+SSD,0,0.5333323071254199,0.0,8
+Mooncake+SSD,1,0.7758514634997482,49.99186330349878,8
+Mooncake+SSD,2,0.9917315894999774,66.6522022130614,8
+Mooncake+SSD,3,2.919197229623933,74.98169392238223,8
+Mooncake+SSD,4,4.697844238000471,79.97917209060141,8
+Mooncake+SSD,5,9.086151794625948,48.77149210826056,8
+Mooncake+SSD,6,7.849955030500496,44.66759646675965,8
+Mooncake+SSD,7,10.777097225623947,19.297888784932677,8
